"docid","recordid","oclc","locnum","includedbc","author","authordate","imprint","inferreddate","firstpub","place","enumcron","subjects","genres","title"
"mdp.39015060005744",100024074,52872684,,"fuzzymatch","King, Stephen,","1947-","New York|Viking|2003.",2003,,"nyu",,"Roland (Fictitious character : King)|Fiction","Fiction|Fantasy fiction","The drawing of the three"
"mdp.39015058086136",4351920,52269210,"PR5774.W53 2003","taggedsf|fuzzymatch","Wells, H. G. (Herbert George),","1866-1946.","New York|Modern Library|2003.",2003,,"nyu",,"Fiction|Twenty-first century|Technological innovations|Time travel","Novel|Dystopias|Science fiction","When the sleeper wakes"
"mdp.49015002931849",4710640,51511199,"PS3555.F4B83 2003","taggedsf","Effinger, George Alec.",,"Urbana, Ill.|Golden Gryphon|2003.",2003,,"ilu",,"Science fiction, American","Fiction","Budayeen nights"
"mdp.39015058070189",4358293,51984747,"PS3565.L84B57 2003","taggedsf","Olson, Toby.",,"Normal [Ill.|FC2|2003.",2003,,"ilu",,"Fiction|Novelists|Authorship|Science fiction","Novel|Mystery fiction|Psychological fiction","The blond box"
"mdp.39015058073100",4362195,53168079,,"taggedsf",,,"New York, N.Y.|Penguin Group|2003.",2003,,"nyu",,"Fantasy fiction, English|Fantasy fiction, American|Science fiction, English|Science fiction, American","Short stories","Firebirds : | an anthology of original fantasy and science fiction"
"mdp.39015056666087",4317587,51304318,"PS3554.E437A6 2003","taggedsf","Delany, Samuel R.",,"New York|Vintage Books|2003.",2003,,"nyu",,"Science fiction, American","Fiction","Aye, and Gomorrah : | stories"
"pst.000058958940",7496638,57509465,"PZ7.B38894Fal 2003","fuzzymatch","Bell, Hilari.",,"New York|Simon & Schuster Books for Young Readers|c2003.",2003,,"nyu",2003,"Imaginary places|Fiction","Fiction|Fantasy fiction","Fall of a kingdom"
"mdp.39015061469337",4988421,50322784,"PS3561.E79B75 2003","fuzzymatch","Keyes, J. Gregory,","1963-","New York|Del Rey|c2003.",2003,,"nyu",,,"Novel|Fantasy fiction","The Briar king"
"mdp.39015060006486",4337534,53798171,"PG3476.B85R5813 2003","fuzzymatch","Bulgakov, Mikhail,","1891-1940.","London|Hesperus|2003.",2003,,"enk",,,"Novel","The fatal eggs : | a story"
"mdp.39015059975782",4338809,51817264,"PS3561.I483W37 2003","fuzzymatch","King, Stephen,","1947-","New York|Viking|2003.",2003,,"nyu",,"Fiction|Roland (Fictitious character : King)","Fiction","The waste lands"
"mdp.39015056817003",4328025,50322780,"PS3613.O748A78 2003","fuzzymatch","Morgan, Richard K.,","1965-","New York|Del Rey|2003.",2003,,"nyu",,,"Fiction","Altered carbon"
"mdp.39015057615026",4346755,52418449,"PS570.H58 2003","taggedsf",,,"Corvallis|Oregon State University Press|c2003.",2003,,"oru",,"Fiction|Northwest, Pacific|Science fiction, American|American fiction","Fiction","Hive of dreams : | contemporary science fiction from the Pacific Northwest"
"mdp.39015056308961",4329799,50643645,"PS3562.E42C48 2003","fuzzymatch","Le Guin, Ursula K.,","1929-","Orlando|Harcourt|c2003.",2003,,"flu",,"Voyages, Imaginary|Imaginary societies|Fantasy fiction, American","Fiction","Changing planes"
"mdp.49015002963750",4967627,56212586,,"taggedsf","Silverberg, Robert.",,"Burton, MI|Subterranean Press|2004.",2004,,"miu",,"Short stories|Science fiction","Fiction","Phases of the moon : | stories of six decades"
"mdp.39015058135214",4362081,54884542,"PZ3.M99075Si","taggedsf","Myers, John Myers,","1906-","Farmingham, MA|NESFA Press|c2004.",2004,,"mau",,"Fiction|1906-|Magic|Dictionaries, indexes, etc|Myers, John Myers|History and criticism|Science fiction, American|Imaginary places|Dictionaries|Science fiction, American, English|Fantasy fiction, American","Fiction|Bibliographies","Silverlock : | including The Silverlock companion"
"mdp.39015060065102",4769108,,,"fuzzymatch","Gunn, James E.,","1923-","New York|Pocket Books|2004.",2004,,"nyu",,,"Fiction","The immortals"
"pst.000056065756",7048067,57754523,"PS648.S3S65 2004","taggedsf",,,"New York|Ballantine Books|2004.",2004,,"nyu",,"Star Wars fiction|Science fiction, American","Fiction","Star Wars trilogy"
"mdp.39015061094978",4374545,54837196,,"fuzzymatch","Hendrix, Howard V.,","1959-","New York|Ballantine Books|c2004.",2004,,"nyu",,"Fiction|Computers","Fiction","The labyrinth key"
"mdp.39015060064964",4769124,56639043,,"taggedsf","Roberts, Adam (Adam Charles)",,"San Francisco|Night Shade Books|c2004.",2004,,"cau",,"Science fiction, English","Fiction","Swiftly : | stories that never were and might not be"
"inu.30000094835844",9254693,54929474,"PS3551.S5R58 2004","taggedsf","Asimov, Isaac,","1920-1992","New York|Ace Books|2004.",2004,,"nyu",,"Science fiction, American|Robots|Fiction","Fiction","Robot dreams"
"mdp.39015073819792",5959270,58475861,"PS3545.E52858S77 2004","taggedsf","Wellman, Manly Wade,","1903-1986.","San Francisco|Night Shade Books|c2004.",2004,,"cau",,"Human-alien encounters|Fiction|Science fiction, American","Novel","Strangers on the heights"
"mdp.39015058795439",4737295,55877569,"PS3558.A353C36 2004","taggedsf","Haldeman, Joe W.",,"New York|Ace Books|2004.",2004,,"nyu",,"Fiction|Marine biologists|Science fiction|Sea monsters|Antiquities","Novel","Camouflage"
"uc1.32106018079811",7145445,57360732,,"taggedsf","Sladek, John Thomas",,"Woodstock, NY|Overlook Press|2004, c1980",2004,,"nyu",,"Robots|Fiction|Science fiction, American|Artificial intelligence","Novel|Science fiction","The complete Roderick"
"mdp.39015060399725",4920290,55800908,"PS3573.E217S54 2004","fuzzymatch","Weber, David,","1952-","Riverdale, NY|Baen|New York|Distributed by Simon & Schuster|c2004.",2004,,"nyu",,"Space warfare|Fiction|Harrington, Honor (Fictitious character)","Novel|War stories|Science fiction","The shadow of Saganami"
"mdp.39015073909411",5674553,57301205,,"fuzzymatch","Thomas, Jeffrey.",,"Hyattsville, MD|Raw Dog Screaming Press|c2004.",2004,,"mdu",,,"Novel|Science fiction","Everybody scream!"
"mdp.39015060400358",4920280,56367463,"PS648.S3S963 2004","taggedsf",,,"Waterville, Me.|Five Star|2004.",2004,,"meu",,"Science fiction, American","Short stories","Synergy SF : | new science fiction"
"mdp.39015073907274",5670053,85819629,,"fuzzymatch","Hodgson, William Hope,","1877-1918.","Doylestown, Pa.|Wildside Press|2005.",2005,,"pau",,,"Novel|Ghost stories|Sea stories","The ghost pirates"
"mdp.49015003154508",5555214,61322661,"PS 3566 .O95S75 2005","taggedsf","Powers, Tim,","1952-","San Francisco, Calif.|Tachyon Publications|2005.",2005,,"cau",,"Science fiction, American","Fiction","Strange itineraries"
"pst.000066629801",9815300,228466170,,"oclcid","Brooks, Terry.",,"New York|Ballentine Books|2006, c2005.",2005,,"nyu",,"Shannara (Imaginary place)|Magic|Fantasy|Fiction","Novel","Straken"
"mdp.39015063255817",5223769,60524423,"PS3613.U726U73 2005","fuzzymatch","Murphy, C. E. (Catie E.)",,"New York|Luna|c2005.",2005,,"nyu",,"Policewomen|Fiction|Paranormal fiction","Fiction","Urban shaman"
"pst.000053892157",7053109,57124343,"PS3569.I472S74 2005","fuzzymatch","Silverberg, Robert.",,"Amherst, NY|Pyr|2005.",2005,,"nyu",,"Fiction|Kings and rulers|Space ships|Romanies|Life on other planets","Fiction|Science fiction","Star of Gypsies"
"mdp.49015003071603",5219512,58055340,"PS3563.C3687M68 2005","taggedsf","McHugh, Maureen F.",,"Northampton, MA|Small Beer Press|c2005.",2005,,"mau",,"Parent and child|Fiction|Science fiction, American","Fiction","Mothers & other monsters : | stories"
"mdp.39015060836189",4987761,56876058,"PS648.S3C36 2005","taggedsf",,,"San Francisco, Calif.|Chronicle Books|c2005.",2005,,"cau",,"Human-alien encounters|Fiction|Science fiction, American","Short stories","The campfire collection : | thrilling, chilling tales of alien encounters"
"mdp.39015063189503",5219578,67711394,"PS3537.M335S73 2005","taggedsf","Smith, Clark Ashton,","1893-1961.","Seattle|Dark Side Press|2005.",2005,,"wau",,"Science fiction, American","Bibliographies|Short stories","Star changes"
"mdp.39015062584787",5079981,60321331,"PS3561.O85A83 2005","fuzzymatch","Kotzwinkle, William.",,"New York|Grove Press|c2005.",2005,,"nyu",,,"Novel|Science fiction","The Amphora Project"
"mdp.39015063101920",5135845,62880682,,"taggedsf","Lansdale, Joe R.,","1951-","Burton, MI|Subterranean Press|2005.",2005,,"miu",,"Gorilla|Fiction|Indians of North America|1835-1910|Verne, Jules|(Herbert George)|1866-1946|Wells, H. G|Twain, Mark|1828-1905|Science fiction, American|Seals (Animals)","Novel","Flaming London"
"mdp.39015060616839",4975796,57186397,"PS3569.T6743S725 2005","fuzzymatch","Stover, Matthew Woodring.",,"New York|Lucas Books/Del Rey|c2005.",2005,,"nyu",,"Space warfare|Fiction|Life on other planets","Novel|Star Wars fiction|Science fiction","Star wars, episode III. | $c: Matthew Stover. | $p: Revenge of the Sith /"
"mdp.39015060887596",4963038,58985829,"PS648.S3G35 2005","taggedsf",,,"Amherst, NY|Pyr|2005.",2005,,"nyu",,"Persecution|Fiction|Superstition|Science fiction, American|Scientists","UnknownGenre","Galileo's children : | tales of science vs. superstition"
"mdp.39015064885638",5258726,62741556,"PS3554.I3A6 2006","fuzzymatch","Dick, Philip K.",,"New York|Vintage Books|2006.",2006,,"nyu",,,"Fiction","Vintage PKD"
"mdp.39015049615100",5596076,77538714,,"taggedsf",,,"Portland, Ore.|Bizarro Books|c2006.",2006,,"oru",,"20th century|Short stories, American|21st century|Surrealism (Literature)|Horror tales, American|Underground press publications|Science fiction, American|American fiction|Fantasy fiction, American","Short stories|ContainsBiogMaterial","The bizarro starter kit : | an introduction to the Bizarro genre."
"mdp.39015064885208",5251898,62172942,"PR6118.O28L585 2006","fuzzymatch","Robson, Justina.",,"New York|Bantam Books|2006.",2006,,"nyu",,"Fiction|Gods|Love stories","Novel|Love stories|Science fiction","Living next door to the god of love"
"mdp.39015063250503",5147571,61456634,,"taggedsf","Zebrowski, George,","1945-","Urbana, Ill.|Golden Gryphon Press|2005.",2006,,"ilu",,"Science fiction, American","Fiction","Black pockets and other dark thoughts"
"mdp.39015066897003",5397562,77792724,"PR6068.E95G35 2006","taggedsf","Reynolds, Alastair,","1966-","London|Gollancz|2006.",2006,,"enk",,"Fiction|Technology and civilization|Science fiction, English","Fiction","Galactic North"
"mdp.49015003147445",5542654,61687714,"PS648.S3F94 2006","taggedsf",,,"New York|ROC|c2006.",2006,,"nyu",,"Fiction|Culture shock|Science fiction, American|Forecasting","Fiction","Futureshocks"
"mdp.39015069334699",5427767,70062658,"PR9199.3.G7574C48 2006","taggedsf","Green, Terence M.",,"Calgary|Robert J. Sawyer Books|©2006.",2006,,"abc",,"Fiction|(OCoLC)fst01207817|Time travel|Christian, Fletcher|1764-1793|Science fiction, Canadian|fast|History|(OCoLC)fst01108656|(OCoLC)fst00012806|(OCoLC)fst01151176","Novel|Fiction|History","Sailing time's ocean"
"mdp.39015064900908",5236198,69683189,,"taggedsf",,,"Baltimore, Md.|Cemetery Dance|2006.",2006,,"mdu",,"Fantasy|Horror tales|Science fiction","Fiction","Poe's lighthouse : | all new collaborations with Edgar Allan Poe"
"mdp.39015070114023",5652172,144571203,"PR9499.4.D38A61-.Z458O (P-PZ40)+","taggedsf","Datta, Sukanya,","1961-","New Delhi|National Book Trust|2006.",2006,,"ii ",,"Science fiction, Indic (English)","Fiction","Once upon a blue moon : | science fiction stories"
"inu.30000087224949",7594252,62697178,"PS3570.U76S475 2006","fuzzymatch","Turtledove, Harry.",,"New York|Del Rey/Ballantine Books|c2006.",2006,,"nyu",,"History|20th century|Civil War, 1861-1865|Fiction","Fiction|Alternative histories (Fiction)","Settling accounts. | $c: Harry Turtledove. | $p: The grapple /"
"mdp.39015081739032",6838182,188641494,"PS648.S3F86 2006","taggedsf",,,"New York|Ibooks|Berkeley, CA|Distributed by Publishers Group West|2006",2006,,"nyu",,"Fiction|Fantasy fiction, American|Science fiction, American|Anthropomorphism","Bibliographies|Short stories","Furry : | the best anthropomorphic fiction ever"
"inu.30000109821292",7593238,70630436,"PS3523.I629W4 2006","taggedsf","Smith, Cordwainer,","1913-1966.","Riverdale, NY|Baen Books|New York|Distributed by Simon & Schuster|2006",2006,,"nyu",,"Science fiction, American","Science fiction|Fiction","We the underpeople"
"mdp.49015003166726",5542651,63793939,"PS 3556 .A72A6 2006","taggedsf","Farmer, Philip José.",,"Burton, Mich.|Subterranean Press|2006.",2006,,"miu",,"Fantasy|Short stories|Science fiction, American","Fiction|Science fiction","The best of Philip José Farmer"
"uc1.32106019397071",7708344,70676025,"PS648.H57F88 2006","taggedsf",,,"Vancouver|Arsenal Pulp Press|c2006",2006,,"bcc",,"Short stories|Science fiction|Gays' writings|Fiction|Homosexuality|21st century|Literary collections","Short stories","The future is queer"
"mdp.39015081739305",6867714,170956289,,"taggedsf",,,"Linthicum. Md.|Speed-of-C Productions|2006.",2006,,"mdu",,"Fiction|Gay men|Horror tales, American|Lesbians|Homosexuality|Science fiction, American|Fantasy fiction, American","Short stories","Gaylaxicon sampler 2006"
"mdp.39015066900724",5616473,123444197,"PS3554.E437D37 2007","taggedsf","Delany, Samuel R.",,"New York|Carroll & Graf Publishers|Berkeley, Calif.|Distributed by Publishers Group West|2007",2007,,"nyu",,"Science fiction, American","Fiction","Dark reflections"
"mdp.39015070756401",5616470,126880806,"PS3503.R22N6 2007","taggedsf","Bradbury, Ray,","1920-","New York|Morrow|c2007",2007,,"nyu",,"Fantasy fiction, American|Science fiction, American","Fiction","Now and forever : | Somewhere a band is playing and Leviathan 99"
"mdp.39015069234717",5559830,71842830,"PS3554.I3A6 2007","taggedsf","Dick, Philip K.",,"New York|Library of America|2007.",2007,,"nyu",,"Science fiction, American","Fiction","Four novels of the 1960s"
"mdp.39015068786469",5593561,173077335,,"taggedsf",,,"Jersalem, Israel|MW Publications|c2007.",2007,,"is ",,"Comic books, strips, etc|Fiction|Jews|Science fiction","NotFiction","Balm in Gilead : | salves from the souk of imagination"
"mdp.39015069332511",5560152,76851606,"PR6068.E95P74 2007","fuzzymatch","Reynolds, Alastair,","1966-","London|Gollancz|2007.",2007,,"enk",,,"Fiction|Science fiction","The prefect"
"inu.30000111072611",7593843,75087933,"PS3562.A84A6 2007","taggedsf","Laumer, Keith,","1925-1993","Riverdale, NY|Baen|New York|Distributed by Simon & Schuster|2007 printing.",2007,,"nyu",,"Science fiction, American","Fiction","The long twilight and other stories"
"mdp.39015069302423",5562224,,,"fuzzymatch","Farmer, Philip José.",,"Woodstock, NY|Overlook Press|2007.",2007,,"nyu",,,"Fiction","The unreasoning mask"
"mdp.39015070748952",5615955,64896441,"PS374.S35F47 2007","taggedsf",,,"Amherst, N.Y.|Prometheus Books|2007.",2007,,"nyu",,"Women authors|Utopias in literature|Women in literature|Dystopias in literature|Sex role in literature|History and criticism|Femininity (Philosophy) in literature|Feminism in literature|Science fiction, American|Science fiction","NotFiction|Bibliographies","Feminist philosophy and science fiction : | utopias and dystopias"
"mdp.39015066843502",5541429,71004053,"PS3568.O243I56 2007","fuzzymatch","Robb, J. D.,","1950-","New York|G.P. Putnam's Sons|c2007.",2007,,"nyu",,"Fiction|New York|Teachers|New York (State)|Police|Dallas, Eve (Fictitious character)","Fiction|Mystery fiction","Innocent in death"
"mdp.39015070756146",5604686,124025668,"PR6051.L3H37 2007b","taggedsf","Aldiss, Brian Wilson,","1925-","London|Duckworth|2007.",2007,,"enk",,"Imprisonment|Fiction|Religious aspects|Authorship|Torture|Islam|Science fiction","Novel|Science fiction","Harm"
"mdp.39015077649880",5812167,145732934,"PS3551.N37442M48 2007","fuzzymatch","Anderson, Kevin J.,","1962-","New York|Orbit|2007.",2007,,"nyu",,"Space warfare|Fiction|Life on other planets","Fiction|Science fiction","Metal swarm"
"mdp.39015082723266",5910119,233788407,"PR6058.A5536T46 2008","oclcid","Hamilton, Peter F.",,"London|Macmillan|2008.",2008,,"enk",,"Human-alien encounters|Fiction","Fiction|Science fiction","The temporal void"
"inu.30000122862026",9397012,191898145,"PS548.M2O84 2008","taggedsf",,,"Camden, Me.|Down East|c2008.",2008,,"meu",,"Science fiction, American|Maine|Social life and customs|Fiction|American prose literature","NotFiction","Otherworldly Maine"
"mdp.39015081739156",6858724,311097024,,"taggedsf","Mellick, Carlton.",,"Portland, OR|Eraserhead Press|c2008.",2008,,"oru",,"Horror tales, American|Dystopias|Science fiction, American","Novel","The egg man"
"mdp.39015077606070",5808934,154744171,"PN6120.95.H727N49x 2008","taggedsf",,,"San Francisco|Tachyon Publications|2008.",2008,,"cau",,"Horror tales|Science fiction","Bibliographies|Short stories|Fantasy fiction|Horror fiction","The new weird"
"mdp.39015077129610",5913020,261342808,"PS3557.E4534D54 2008","taggedsf","Gentile, Gary,","1946-","Philadelphia, PA|Chimaera Bookworks|c2008.",2008,,"pau",,"Science fiction, American","Fiction|Bibliographies","A different continuum : | early tales of imagination"
"mdp.39015082670582",5927542,241019099,"PR6101.S54G33 2008","taggedsf","Asher, Neal L.,","1961-","London|Tor|2008.",2008,,"enk",,"Science fiction, English","Short stories","The gabble and other stories"
"mdp.39015082722771",5911915,233033842,"PS3623.H38C73 2008","taggedsf","What, Leslie.",,"La Grande, OR|Wordcraft of Oregon|2008.",2008,,"oru",,"Fantasy fiction, American|Science fiction, American","Fiction","Crazy love : | stories"
"mdp.39015082762439",5863599,230989518,,"fuzzymatch","Herbert, Brian.",,"London|Hodder & Stoughton|2008.",2008,,"enk",,"Dune (Imaginary place)|Fiction","Novel|Science fiction","Paul of Dune"
"mdp.39015079234475",5936698,277979423,"PN6120.95.S33E97 2008","taggedsf",,,"Bonney Lake, WA|Fairwood Press|c2008.",2008,,"wau",,"Short stories|Fantasy fiction|Science fiction","Fiction|Fantasy fiction|Science fiction","The exquisite corpuscle"
