docid,recordid,oclc,locnum,includedbc,author,authordate,imprint,inferreddate,place,enumcron,subjects,genres,title
mdp.39015003479089,001370476,5436085,,fuzzymatch,"Richardson, Maurice Lane,",1907-,London|Pilot Press|1945.,1945,enk,,,NotFiction,"Novels of mystery from the Victorian age. | $c: Four complete unabridged novels by J. Sheridan Le Fanu, anon., Wilkie Collins [and] R.L. Stevenson. Chosen, with an introd. by Maurice Richardson."
mdp.39015069174590,005572968,52221100,,taggedfantasy,"Taylor, Bruce,",1949-,"Auburn, WA|Fairwood Press|c2001.",2001,wau,,"Fantasy fiction, Canadian",Short stories|Fantasy fiction,The final trick of funnyman and other stories
mdp.39015008842547,000287910,16429797,,fuzzymatch,"Farmer, Philip José.",,"London|New York|Granada Pub.|1979, c1977.",1979,enk,,,Fiction,The dark design
mdp.39015066288161,000744751,6330758,PZ4.D2515Un 1980PR6054.A87,fuzzymatch,"Davidson, Lionel.",,New York|Alfred A. Knopf|1980.,1980,nyu,,,Fiction,Under Plum Lake
mdp.39015069157546,005415712,50842562,PR1309.F3W59 2001,taggedfantasy,,,London|Souvenir Press|2001.,2001,enk,,"Fiction|Magic|Fantasy fiction, English|Magicians|Short stories|Fantasy fiction, American|Wizards",Short stories,The wizards' den : | spellbinding stories of magic and magicians
mdp.39015020771955,000280886,8627378,PQ2637.A274P43713 1982,fuzzymatch,"Saint-Exupéry, Antoine de,",1900-1944.,"San Diego|Harcourt Brace Jovanovich|1982, c1971.",1982,cau,,,Fiction,The little prince
uc1.$b104019,000672994,1183455,PZ3.N195Wg,oclcid,"Nathan, Robert,",1894-1985.,New York|Knopf|1961.,1961,nyu,,,Fiction,The wilderness-stone.
mdp.39015049615084,005596058,62709690,PS3601.G84F84 2005,taggedfantasy,"Aguirre, Forrest.",,"Hyattsville, MD|Raw Dog Screaming Press|c2005.",2005,mdu,,"Horror tales, American|Fantasy fiction, American",Short stories,Fugue xxix
mdp.39015068636235,004941673,40186029,PS3552.O8614M2 1996,taggedfantasy,"Bowen, Gary.",,New York|Masquerade Books|c1996.,1996,nyu,,"Fiction|Gay men|Horror tales, American|Erotic stories, American|Science fiction, American|Fantasy fiction, American",Fiction,Man hungry
mdp.39015059135031,004759861,40109387,,taggedfantasy,,,"Cambridge, MA|Circlet Press|Distributed by LPC Group|c1998.",1998,mau,,Fiction|Short stories|Lesbians|Fantasy fiction|Gay men,NotFiction,Things invisible to see : | gay and lesbian tales of magic realism
pst.000018315271,008385714,18709131,,fuzzymatch,"Lewis, C. S. (Clive Staples),",1898-1963.,"New York|Macmillan Pub. Co.|1988, c1954.",1954,xx ,1988,,NotFiction,The horse and his boy
mdp.39015014436946,000672994,1183455,PZ3.N195Wg,oclcid,"Nathan, Robert,",1894-1985.,New York|Knopf|1961.,1961,nyu,,,Fiction,The wilderness-stone.
mdp.39015035341463,000204683,2910978,PZ4.F234Dar3PS3556.A72,fuzzymatch,"Farmer, Philip José.",,New York|Berkley Pub. Corp. ; distributed by Putnam|c1977.,1977,nyu,,,Fiction,The dark design
mdp.39015008817135,000763276,7925628,PS3558.O3447W47 1982,fuzzymatch,"Hoffman, Alice.",,New York|Putnam|c1982.,1982,nyu,,,Fiction,White horses
mdp.39015074244792,005625308,141386225,PA6209.M3R45 2007,oclcid,Apuleius.,,Indianapolis|Hackett Pub.|c2007.,2007,inu,,"Fiction|Metamorphosis|Mythology, Classical",Fiction|Bibliographies|Fantasy fiction,"The golden ass, or, A book of changes"
mdp.39015047865228,004090784,42692141,PS3563.A255P45 2000,fuzzymatch,"McCaffrey, Anne.",,New York|Ballantine|2000.,2000,nyu,,Fiction|Telepathy|Space colonies|Psychic ability,Fiction|Science fiction,Pegasus in space
pst.000061659575,009803280,2150752,PZ3.W937Wo12PR6045.R45,fuzzymatch,"Wright, S. Fowler (Sydney Fowler),",1874-1965.,"Westport, Conn.|Hyperion Press|1976, c1930.",1976,ctu,,"Science fiction, English",Fiction,The world below
mdp.39015010391855,000659302,11550070,PS3505.O885M37 1985,oclcid,"Courlander, Harold,",1908-1996.,"New York|Crown|1985], c1983.",1983,nyu,,,Fiction,The master of the forge : | a west African odyssey
mdp.39015069160334,005417327,81946978,,taggedfantasy,,,"Seattle, Wash.|Eros Comix|2001.",2001,wau,,"Fiction|Erotic comic books, strips, etc|Women|Erotic stories|Monsters|Fantasy comic books, strips, etc|Mara (Fictitious character)|Erotic stories, American|Comic books, strips, etc|Graphic novels|Fantasy fiction, American|United States|Sex",Mixed,Dennis Cramer's Mara : | 10th anniversary collection
mdp.39015052467530,003520987,37684048,,fuzzymatch,"Le Guin, Ursula K.,",1929-,New York|Walker|c1969.,1969,nyu,,Science fiction,Fiction,The left hand of darkness
mdp.39015000593189,001801162,35198037,,fuzzymatch,"Saint-Exupéry, Antoine de,",1900-1944.,"New York|Harcourt, Brace|1943",1943,nyu,,,UnknownGenre,"The little prince, | $c: written and drawn by Antoine de Saint-Exupéry, translated from the French by Katherine Woods."
uc1.b4948956,009491921,12477289,,fuzzymatch,"Moorcock, Michael,",1939-,Sevenoaks|New English Library|1984.,1984,enk,,,Fiction,Elric at the end of time : | fantasy stories
mdp.39015051807199,003793246,50863022,,taggedfantasy,"Tem, Steve Rasnic,",1950-,"West Warwick, RI|Necronomicon Press|c1992.",1992,riu,,"Horror tales, American|Fantasy fiction, American",Fiction,Decoded mirrors : | 3 tales after Lovecraft
mdp.39015017436554,002906586,28848003,PS3554.U279C66 1994,taggedfantasy,"Ducornet, Rikki,",1943-,"Normal, Ill.|Dalkey Archive Press|1994.",1994,ilu,,"Fantasy fiction, American",Fiction,The complete butcher's tales
mdp.39015073817440,005862687,154687250,,taggedfantasy,"Lawson, John Edward.",,"Hyattsville, Md.|Raw Dog Screaming|2007.",2007,mdu,,"Fiction|Fantasy fiction, American|Families",Short stories,Discouraging at best
mdp.39015007032165,001775022,2918563,,fuzzymatch,"Stephens, James,",1882-1950.,New York|The Macmillan company|1934.,1934,nyu,,,UnknownGenre,"The crock of gold, | $c: by James Stephens, with twelve illustrations in colour and decorative headings and tailpieces by Thomas Mackenzie."
pst.000044906399,007050485,37882656,,fuzzymatch,"Tolkien, J. R. R. (John Ronald Reuel),",1892-1973.,"New York|Ballantine Books|1973, c1965].",1965,xx ,pt.3,,NotFiction,The Lord of the Rings
mdp.39015060009001,004322601,50494218,,taggedfantasy,,,"Sawtry, Cambs|Dedalus|2003.",2003,enk,,"Fantasy fiction, Austrian|Translations into English",Fiction,"The Dedalus book of Austrian fantasy, 1890-2000"
mdp.39015000656184,001801162,35198037,,fuzzymatch,"Saint-Exupéry, Antoine de,",1900-1944.,"New York|Harcourt, Brace|1943",1943,nyu,,,UnknownGenre,"The little prince, | $c: written and drawn by Antoine de Saint-Exupéry, translated from the French by Katherine Woods."
mdp.39015035730640,000672816,366597,PZ3.O793An2,fuzzymatch,"Orwell, George,",1903-1950.,"New York|Harcourt, Brace|1946",1946,nyu,,,Fiction,"Animal farm, | $c: [by] George Orwell."
mdp.39076002617673,009929727,62709397,PR6039.O32L6,fuzzymatch,"Tolkien, J. R. R. (John Ronald Reuel),",1892-1973.,Boston|Houghton Mifflin Co.|c1982-c1983.,1982,mau,v.3,"Middle Earth (Imaginary place)|Baggins, Frodo (Fictitious character)|Fiction",Fiction,The lord of the rings
uc1.32106011406748,008322660,48108304,,taggedfantasy,"Tolkien, J. R. R. (John Ronald Reuel),",1892-1973,Boston|Houghton Mifflin Co.|2001] c1966,2001,mau,v.3,"Middle Earth (Imaginary place)|Baggins, Frodo (Fictitious character)|Fiction|Fantasy fiction, English",NotFiction,The lord of the rings
mdp.39015069199886,005344029,55737615,PS3537.M335S96 2004,taggedfantasy,"Smith, Clark Ashton,",1893-1961.,New York|Hippocampus Press|c2004.,2004,nyu,,"American poetry|20th century|Fantasy fiction, American",Mixed,The sword of Zagan and other writings
mdp.39015030745163,000388214,55249,,taggedfantasy,"Fast, Howard,",1914-2003,New York|Morrow|1970.,1970,nyu,,"Science fiction, American|Fantasy fiction, American",Fiction,"The general zapped an angel; | new stories of fantasy and science fiction, | $c: by Howard Fast."
mdp.39015079150150,005931104,297107570,PN6071.H727P64 2009,taggedfantasy,,,"Nottingham, UK|Solaris|2009.",2009,xx ,,Horror tales|Fantasy fiction,NotFiction|Short stories,"POE : | 19 new tales of suspense, dark fantasy, and horror inspired by Edgar Allan Poe"
mdp.39015011256685,000841829,3008060,,taggedfantasy,,,"Garden City, N. Y.|Doubleday|1974",1974,nyu,,Science fiction|Fantasy fiction,NotFiction,The Best from Fantasy and science fiction : | a special 25th anniversary anthology
mdp.39015015176012,000280886,8627378,PQ2637.A274P43713 1982,fuzzymatch,"Saint-Exupéry, Antoine de,",1900-1944.,"San Diego|Harcourt Brace Jovanovich|1982, c1971.",1982,cau,,,Fiction,The little prince
mdp.39015000538572,000672816,366597,PZ3.O793An2,fuzzymatch,"Orwell, George,",1903-1950.,"New York|Harcourt, Brace|1946",1946,nyu,,,Fiction,"Animal farm, | $c: [by] George Orwell."
mdp.39015067683642,005429384,71808228,,taggedfantasy,"McAuley, Paul J.",,London|Simon & Schuster|2007.,2007,enk,,Fiction|Serial murder investigation|Fantasy games|United States,Fiction|Suspense fiction,Players
mdp.39015008295233,001186342,1398804,PZ3.S8337Cr13PR6037.T4C7 1956,fuzzymatch,"Stephens, James,",1882-1950.,New York|Macmillan|1926.,1926,|||,,,NotFiction,"The crock of gold | $c: by James Stephens, with twelve illustrations in colour and decorative headings and tailpieces by Thomas Mackenzie."
mdp.39015066740997,005388994,68623988,PR6103.L375L33 2006,taggedfantasy,"Clarke, Susanna.",,New York|Bloomsbury|Distributed to the trade by Holtzbrinck Publishers|2006.,2006,nyu,,"Fairies|Fiction|Fantasy fiction, English",Fiction,The ladies of Grace Adieu : | and other stories
mdp.39015054067122,000672859,369495,PZ3.O793An3,fuzzymatch,"Orwell, George,",1903-1950.,"New York|Harcourt, Brace & World|1954",1954,nyu,,,Fiction,Animal farm; | $c: illustrated by Joy Batchelor and John Halas.
pst.000028002475,009819100,15361900,,fuzzymatch,"Stephens, James,",1882-1950.,"New York|The Macmillan Company|1968, c1940].",1940,xx ,,,NotFiction,The crock of gold
mdp.49015001330605,004516270,13580175,PR6037.T4C7 1986,fuzzymatch,"Stephens, James,",1882-1950.,New York|Collier Books|1986.,1979,nyu,,,Fiction,The crock of gold
mdp.39015079291335,005930427,226974959,PR6068.A574N43 2008,oclcid,"Rankin, Robert,",1949-,London|Gollancz|2008.,2008,enk,,Fiction|End of the world,Novel|Humorous stories,Necrophenia
uc1.$b63829,006580121,17950829,,fuzzymatch,"Stephens, James,",1882-1950.,"New York|Macmillan|1933, c1912.",1933,nyu,,,NotFiction,The crock of gold
mdp.39015002333196,001775023,6499835,,fuzzymatch,"Stephens, James,",1882-1950.,New York|The Macmillan company|c1940,1940,nyu,,,UnknownGenre,"The crock of gold, | $c: by James Stephens, with eight illustrations in colour and decorative headings and tailpieces by Thomas Mackenzie."
mdp.39015015176020,000280886,8627378,PQ2637.A274P43713 1982,fuzzymatch,"Saint-Exupéry, Antoine de,",1900-1944.,"San Diego|Harcourt Brace Jovanovich|1982, c1971.",1982,cau,,,Fiction,The little prince
mdp.39015002264375,000672859,369495,PZ3.O793An3,fuzzymatch,"Orwell, George,",1903-1950.,"New York|Harcourt, Brace & World|1954",1954,nyu,,,Fiction,Animal farm; | $c: illustrated by Joy Batchelor and John Halas.
uc1.32106002015649,007127438,1815783,,fuzzymatch,"Stephens, James,",1882-1950.,"New York|Macmillan|1960, [c1940",1960,   ,,,NotFiction,The crock of gold. | $c: With eight illustrations in colour and decorative headings and tailpieces by Thomas Mackenzie.
mdp.39015043186827,003308917,34774241,,fuzzymatch,"Orwell, George,",1903-1950.,"New York|Harcourt Brace & Company|1990], c1982.",1990,nyu,,,Fiction,Animal farm
mdp.39015080873287,006834722,276515078,PS3551.N37442E34 2009,oclcid,"Anderson, Kevin J.,",1962-,New York|Orbit|2009.,2009,nyu,,"Fiction|Sailors|Voyages, Imaginary|Adventure stories",Fiction|Sea stories|Fantasy fiction,The edge of the world
mdp.39015063193125,005220480,64667103,,fuzzymatch,"Mellick, Carlton.",,"Portland, OR|Eraserhead Press|c2005.",2005,oru,,Fiction|Erotic stories|Rape|Western stories|Death|Murder|Dinosaurs|Television|Jesus Christ|Hermaphroditism,Novel,Sex and death in television town
mdp.39015041541445,003192578,36581949,PS3563.I4215S25 1997,fuzzymatch,"Miller, Walter M.,",1923-,New York|Bantam Books|1997.,1997,nyu,,Fiction|Mysticism|Monasticism and religious orders,Fiction|Fantastic fiction,Saint Leibowitz and the wild horse woman
mdp.39015000538416,000672816,366597,PZ3.O793An2,fuzzymatch,"Orwell, George,",1903-1950.,"New York|Harcourt, Brace|1946",1946,nyu,,,Fiction,"Animal farm, | $c: [by] George Orwell."
mdp.39015040695127,003145956,34824321,PS3554.I86M47 1997,fuzzymatch,"Divakaruni, Chitra Banerjee,",1956-,New York|Anchor Books|1997.,1997,nyu,,Spices|Fiction,Fiction,The mistress of spices
mdp.39015013359149,000539116,1990823,PZ3.M183Th5,fuzzymatch,"Machen, Arthur,",1863-1947.,New York|A. A. Knopf|1923.,1923,nyu,,,Fiction,"The three imposters, | $c: by Arthur Machen."
mdp.39015056309159,004331824,50737177,PS3602.R63T7 2003,taggedfantasy,"Brockmeier, Kevin.",,New York|Pantheon Books|c2003.,2003,nyu,,Fiction|Missing children|Fathers and daughters|Authorship|Girls|Loss (Psychology)|Fantasy fiction,Fiction,The truth about Celia
mdp.39015046879170,003992978,12043382,,taggedfantasy,"Delany, Samuel R.",,Toronto|New York|Bantam Books|1985.,1985,onc,,"Fantasy fiction, American",Fiction,Flight from Nevèrÿon
mdp.39015048881869,000539122,13139827,,fuzzymatch,"Machen, Arthur,",1863-1947.,New York|A. A. Knopf|1927,1927,nyu,,,Fiction,"The three impostors, | $c: by Arthur Machen."
uc1.32106002168356,007129534,10297,,fuzzymatch,"Ellison, Harlan.",,New York|Trident Press|1968,1968,nyu,,"Science fiction, American",Fiction,Love ain't nothing but sex misspelled; | twenty-two stories.
mdp.39015002264037,000672851,6821182,,fuzzymatch,"Orwell, George,",1903-1950.,London|Secker & Warburg|1954.,1954,enk,,,Fiction,Animal farm : | a fairy story
uc1.32106012911092,007133115,36340363,,taggedfantasy,,,Edinburgh|Polygon|c1996,1996,stk,,Fantasy literature|Scotish authors|English literature|Scottish literature,Fiction|Bibliographies,An anthology of Scottish fantasy literature
uc1.b3474860,006662426,11487722,,taggedfantasy,,,"Long Beach, Calif.|California State University, Long Beach|1984.",1984,cau,,"Fantasy literature, American",NotFiction,The Fantastic : | celebrating the imagination
mdp.39015003498436,000764340,5941112,PZ1.M2732PS648.F3,taggedfantasy,,,"Garden City, N.Y.|Doubleday|1980.",1980,nyu,,"Science fiction, American|Fantasy fiction, American",Fiction,The Magazine of fantasy and science fiction : | a 30-year retrospective
uc1.32106008644012,006796400,18497799,,taggedfantasy,"Smith, Clark Ashton,",1893-1961.,New York|Greenwood Press|1989.,1989,nyu,,"Fantasy fiction, American",Fiction,Strange shadows : | the uncollected fiction and essays of Clark Ashton Smith
uc1.$b74481,006586195,562016,,fuzzymatch,"Cazotte, Jacques,",1719-1792.,London|Chapman & Hall|New York|R. M. McBride|1928.,1928,enk,,,NotFiction,"A thousand and one follies, and, His most unlooked-for lordship, | $c: translated from the French of Jacques Cazotte by Eric Sutton, with an introduction by Storm Jameson."
pst.000021816963,012257041,11980765,PS3575.O43C37 1985,taggedfantasy,"Yolen, Jane.",,New York|ACE Fantasy Books|1985].,1985,xx ,,"Fantasy fiction, American",NotFiction,Cards of grief
mdp.39015049862876,000086007,2573670,PZ4.K2936FalPR9199.3.K416,oclcid,"Kellum, David F.",,Edmonton|Tree Frog Press|1976.,1976,abc,,,Fiction,The falling world of Tristram Pocket
mdp.39015064805990,005290254,41125259,,taggedfantasy,"Thomas, Patrick.",,"Farmingdale, New York|Padwolf Pub.|c1997.",1997,nyu,,"Fiction|Manhattan (New York, N.Y.)|Leprechauns|Bartenders|Bars (Drinking establishments)|Fantasy fiction, American|Gods",Novel,Murphy's lore : | tales from Bulfinche's Pub
inu.32000002905992,007586869,47228,PZ3.D9248Las6PR6007.U6,taggedfantasy,"Baron, Dunsany, Edward John Moreton Drax Plunkett,",1878-1957.,"Freeport, N.Y.|Books for Libraries Press|1969",1969,nyu,,"Irish authors|Fantasy fiction, English",Fiction,The last book of wonder. | $c: With illus. by S. H. Sime.
inu.32000002905570,001910144,48088,PZ3.D9248Dr5PR6007.U6,taggedfantasy,"Baron, Dunsany, Edward John Moreton Drax Plunkett,",1878-1957.,"Freeport, N.Y.|Books for Libraries Press|1969",1969,nyu,,"Fiction|Fantasy fiction, English|Manners and customs|Irish authors",Fiction,A dreamer's tales. | $c: With illus. by S. H. Sime.
mdp.49015001057513,004488544,649018752,PR9499.3.R8H37 1991,fuzzymatch,"Rushdie, Salman.",,London|New York|Granta Books in association with Viking|c1990.,1991,enk,,,Fiction,Haroun and the sea of stories
mdp.39015041008064,003158868,35159220,PS3556.E446R34 1997,fuzzymatch,"Feist, Raymond E.",,New York|Avon Books|c1997.,1997,nyu,,,Fiction|Fantastic fiction,Rage of a demon king
mdp.39015046339944,000752793,3446973,,taggedfantasy,"Ellison, Harlan.",,New York|Harper & Row|c1978.,1978,nyu,,"Fantasy fiction, American",Fiction,Strange wine : | fifteen new stories from the nightside of the world
mdp.39015002580598,000040753,1659730,PZ3.L846Cu3PS3523.O46,taggedfantasy,"London, Jack,",1876-1916.,"Port Washington, N.Y.|Kennikat Press|1975.",1975,nyu,,"Fantasy fiction, American",Fiction|Bibliographies,Curious fragments : | Jack London's tales of fantasy fiction
mdp.39015062431161,005083173,29703584,PS648.F3O98 1994,taggedfantasy,,,New York|Bantam Books|1994.,1994,nyu,,"Fairy tales|Fiction|Androgyny (Psychology)|Gender identity|Adaptations|Fantasy fiction, American",Short stories,The outspoken princess and the gentle knight : | a treasury of modern fairy tales
mdp.39015008683529,001032688,306008,PZ7.L88Pi 1951,fuzzymatch,"Collodi, Carlo,",1826-1890.,New York|Macmillan|1951?,1951,nyu,,,Fiction,The adventures of Pinocchio
mdp.39015033180798,001793373,1170665,,oclcid,"Cazotte, Jacques,",1719-1792.,London|Chapman & Hall ltd.|1927.,1927,enk,,,UnknownGenre,"A thousand and one follies and His most unlooked-for lordship, | $c: translated from the French of Jacques Cazotte by Eric Sutton; with an introduction by Storm Jameson."
mdp.39015037303636,003049075,33043324,PS3562.E42U56 1996,taggedfantasy,"Le Guin, Ursula K.,",1929-,New York|HarperCollins|c1996.,1996,nyu,,"Fiction|Manners and customs|Fantasy fiction, American",Fiction,Unlocking the air and other stories
inu.30000029791955,007588265,25197766,,taggedfantasy,"Sinclair, Iain,",1943-,London|Paladin Grafton Books|1991.,1991,enk,,"Fantasy fiction, English",Fiction,"Downriver, (or the vessels of wrath) : | a narrative in twelve tales"
